match_number,url,newspaper_title,publication_date,page_number,location,snippet,screenshot_path
334,https://newscomwc.newspapers.com/image/337739513/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 1 Sunday, February 8, 1987Rocky Mount, North Carolina1 of 4 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0334.png
335,https://newscomwc.newspapers.com/image/337750789/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 11 Thursday, February 19, 1987Rocky Mount, North Carolina1 of 2 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0335.png
336,https://newscomwc.newspapers.com/image/337655119/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 1 Wednesday, March 4, 1987Rocky Mount, North Carolina1 of 6 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0336.png
337,https://newscomwc.newspapers.com/image/341074766/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"The Nashville Graphic • Page 1 Wednesday, March 11, 1987Nashville, North Carolina1 of 2 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0337.png
338,https://newscomwc.newspapers.com/image/337910318/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 30 Sunday, July 5, 1987Rocky Mount, North Carolina1 of 1 matches on this page.",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0338.png
339,https://newscomwc.newspapers.com/image/337916148/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 13 Thursday, July 23, 1987Rocky Mount, North Carolina1 of 2 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0339.png
340,https://newscomwc.newspapers.com/image/337938079/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 9 Wednesday, August 5, 1987Rocky Mount, North Carolina1 of 8 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0340.png
341,https://newscomwc.newspapers.com/image/337939656/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 2 Sunday, August 9, 1987Rocky Mount, North Carolina1 of 2 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0341.png
342,https://newscomwc.newspapers.com/image/337894254/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 1 Sunday, September 6, 1987Rocky Mount, North Carolina1 of 2 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0342.png
343,https://newscomwc.newspapers.com/image/337896634/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 1 Tuesday, September 15, 1987Rocky Mount, North Carolina1 of 2 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0343.png
344,https://newscomwc.newspapers.com/image/337735415/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 6 Tuesday, January 12, 1988Rocky Mount, North Carolina1 of 4 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0344.png
345,https://newscomwc.newspapers.com/image/337750488/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 3 Sunday, January 31, 1988Rocky Mount, North Carolina1 of 2 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0345.png
346,https://newscomwc.newspapers.com/image/337895827/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 7 Monday, March 7, 1988Rocky Mount, North Carolina1 of 14 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0346.png
347,https://newscomwc.newspapers.com/image/337656578/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 20 Friday, April 15, 1988Rocky Mount, North Carolina1 of 4 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0347.png
348,https://newscomwc.newspapers.com/image/337662764/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 3 Thursday, April 28, 1988Rocky Mount, North Carolina1 of 6 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0348.png
349,https://newscomwc.newspapers.com/image/337859510/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 7 Tuesday, July 12, 1988Rocky Mount, North Carolina1 of 2 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0349.png
350,https://newscomwc.newspapers.com/image/337797510/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 1 Friday, August 12, 1988Rocky Mount, North Carolina1 of 4 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0350.png
351,https://newscomwc.newspapers.com/image/337668444/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 8 Sunday, September 4, 1988Rocky Mount, North Carolina1 of 1 matches on this page.",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0351.png
352,https://newscomwc.newspapers.com/image/337668509/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 7 Monday, September 5, 1988Rocky Mount, North Carolina1 of 2 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0352.png
353,https://newscomwc.newspapers.com/image/337817955/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 5 Thursday, October 6, 1988Rocky Mount, North Carolina1 of 4 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0353.png
354,https://newscomwc.newspapers.com/image/337756740/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 7 Friday, November 11, 1988Rocky Mount, North Carolina1 of 2 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0354.png
355,https://newscomwc.newspapers.com/image/338250992/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 1 Saturday, April 15, 1989Rocky Mount, North Carolina1 of 2 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0355.png
356,https://newscomwc.newspapers.com/image/338251641/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 20 Wednesday, June 14, 1989Rocky Mount, North Carolina1 of 8 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0356.png
357,https://newscomwc.newspapers.com/image/338256714/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 1 Thursday, August 10, 1989Rocky Mount, North Carolina1 of 2 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0357.png
358,https://newscomwc.newspapers.com/image/337904924/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 1 Tuesday, October 3, 1989Rocky Mount, North Carolina1 of 2 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0358.png
359,https://newscomwc.newspapers.com/image/337912921/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 2 Thursday, October 26, 1989Rocky Mount, North Carolina1 of 2 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0359.png
360,https://newscomwc.newspapers.com/image/337902071/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 6 Friday, January 19, 1990Rocky Mount, North Carolina1 of 4 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0360.png
361,https://newscomwc.newspapers.com/image/337806167/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 15 Monday, February 5, 1990Rocky Mount, North Carolina1 of 4 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0361.png
362,https://newscomwc.newspapers.com/image/337824664/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 2 Wednesday, April 18, 1990Rocky Mount, North Carolina1 of 4 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0362.png
363,https://newscomwc.newspapers.com/image/337788743/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 29 Wednesday, June 6, 1990Rocky Mount, North Carolina1 of 4 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0363.png
364,https://newscomwc.newspapers.com/image/67823870/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"The Daily Tar Heel • Page 1 Thursday, July 12, 1990Chapel Hill, North Carolina1 of 2 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0364.png
365,https://newscomwc.newspapers.com/image/337797454/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 2 Friday, July 20, 1990Rocky Mount, North Carolina1 of 2 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0365.png
366,https://newscomwc.newspapers.com/image/337751976/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 19 Sunday, September 23, 1990Rocky Mount, North Carolina1 of 2 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0366.png
367,https://newscomwc.newspapers.com/image/337754394/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 10 Wednesday, September 26, 1990Rocky Mount, North Carolina1 of 2 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0367.png
368,https://newscomwc.newspapers.com/image/337756544/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 3 Sunday, September 30, 1990Rocky Mount, North Carolina1 of 2 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0368.png
369,https://newscomwc.newspapers.com/image/337787182/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 2 Tuesday, December 4, 1990Rocky Mount, North Carolina1 of 2 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0369.png
370,https://newscomwc.newspapers.com/image/337904611/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 1 Thursday, March 28, 1991Rocky Mount, North Carolina1 of 2 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0370.png
371,https://newscomwc.newspapers.com/image/337904640/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 6 Thursday, March 28, 1991Rocky Mount, North Carolina1 of 2 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0371.png
372,https://newscomwc.newspapers.com/image/337904783/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 1 Friday, March 29, 1991Rocky Mount, North Carolina1 of 4 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0372.png
373,https://newscomwc.newspapers.com/image/337904963/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 4 Saturday, March 30, 1991Rocky Mount, North Carolina1 of 2 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0373.png
374,https://newscomwc.newspapers.com/image/337819724/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 17 Friday, May 3, 1991Rocky Mount, North Carolina1 of 4 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0374.png
375,https://newscomwc.newspapers.com/image/337843961/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 4 Friday, June 7, 1991Rocky Mount, North Carolina1 of 2 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0375.png
376,https://newscomwc.newspapers.com/image/337898830/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 2 Tuesday, August 13, 1991Rocky Mount, North Carolina1 of 2 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0376.png
377,https://newscomwc.newspapers.com/image/337906787/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 8 Friday, September 6, 1991Rocky Mount, North Carolina1 of 2 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0377.png
378,https://newscomwc.newspapers.com/image/337906987/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 2 Sunday, September 8, 1991Rocky Mount, North Carolina1 of 2 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0378.png
379,https://newscomwc.newspapers.com/image/337913616/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 25 Thursday, January 9, 1992Rocky Mount, North Carolina1 of 2 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0379.png
380,https://newscomwc.newspapers.com/image/337923715/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 2 Monday, February 3, 1992Rocky Mount, North Carolina1 of 2 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0380.png
381,https://newscomwc.newspapers.com/image/337925383/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 19 Thursday, February 6, 1992Rocky Mount, North Carolina1 of 6 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0381.png
382,https://newscomwc.newspapers.com/image/337881422/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 17 Wednesday, April 8, 1992Rocky Mount, North Carolina1 of 8 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0382.png
383,https://newscomwc.newspapers.com/image/337910872/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 8 Thursday, June 4, 1992Rocky Mount, North Carolina1 of 6 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0383.png
384,https://newscomwc.newspapers.com/image/338389687/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 25 Wednesday, August 26, 1992Rocky Mount, North Carolina1 of 8 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0384.png
385,https://newscomwc.newspapers.com/image/338389780/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 4 Thursday, August 27, 1992Rocky Mount, North Carolina1 of 2 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0385.png
386,https://newscomwc.newspapers.com/image/338198043/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 3 Friday, September 11, 1992Rocky Mount, North Carolina1 of 4 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0386.png
387,https://newscomwc.newspapers.com/image/338224957/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 1 Thursday, January 28, 1993Rocky Mount, North Carolina1 of 2 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0387.png
388,https://newscomwc.newspapers.com/image/338226475/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 14 Thursday, February 4, 1993Rocky Mount, North Carolina1 of 4 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0388.png
389,https://newscomwc.newspapers.com/image/338226941/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 2 Wednesday, February 10, 1993Rocky Mount, North Carolina1 of 2 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0389.png
390,https://newscomwc.newspapers.com/image/338227615/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 2 Sunday, February 14, 1993Rocky Mount, North Carolina1 of 2 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0390.png
391,https://newscomwc.newspapers.com/image/338213516/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 89 Sunday, March 28, 1993Rocky Mount, North Carolina1 of 2 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0391.png
392,https://newscomwc.newspapers.com/image/338214622/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 16 Tuesday, June 8, 1993Rocky Mount, North Carolina1 of 6 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0392.png
393,https://newscomwc.newspapers.com/image/338215411/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 14 Friday, February 4, 1994Rocky Mount, North Carolina1 of 4 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0393.png
394,https://newscomwc.newspapers.com/image/338217702/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 15 Sunday, February 20, 1994Rocky Mount, North Carolina1 of 2 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0394.png
395,https://newscomwc.newspapers.com/image/338257986/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 1 Wednesday, March 23, 1994Rocky Mount, North Carolina1 of 2 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0395.png
396,https://newscomwc.newspapers.com/image/338227773/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 20 Friday, June 3, 1994Rocky Mount, North Carolina1 of 8 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0396.png
397,https://newscomwc.newspapers.com/image/338229718/?match=1&terms=%22certificate%20of%20need%22&pqsid=1G5w5jPookppD464ShWQFw%3A12564%3A1788838422,,,,,"Rocky Mount Telegram • Page 33 Sunday, December 4, 1994Rocky Mount, North Carolina1 of 8 matches on this page.Previous Next",C:\Users\shakyas\Desktop\ShakyaThinkGround\CONLAW\newspapers_screenshots\certificate_of_need_nc_0397.png
